,Model A,Model B,Step,Score
1060,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,65,0.3760800063610077
1061,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.4018399715423584
1062,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.37856000661849976
1063,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.3758400082588196
1064,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,65,0.6222400069236755
1065,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,65,0.43960002064704895
1066,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,65,0.4586400091648102
1067,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,65,0.4678399860858917
1068,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.4954400062561035
1069,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.4594399631023407
1070,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.43615996837615967
1071,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,65,0.41200003027915955
1072,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,65,0.419840008020401
1073,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,65,0.4394400119781494
1074,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.4561600387096405
1075,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.4189600348472595
1076,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.4068000018596649
1077,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,65,0.5032800436019897
1078,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,65,0.5148800015449524
1079,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.4644000232219696
1080,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.39479997754096985
1081,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.3961600363254547
1082,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,65,0.5759999752044678
1083,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.5083200335502625
1084,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.4779200255870819
1085,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.4636000394821167
1086,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.4928800165653229
1087,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.4601599872112274
1088,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.47704002261161804
1089,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.5798400044441223
1090,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.5727200508117676
1091,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.6618399620056152
1092,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,70,0.36719998717308044
1093,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,70,0.35624003410339355
1094,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,70,0.31807997822761536
1095,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,70,0.37911996245384216
1096,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,70,0.4559199810028076
1097,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,70,0.41887998580932617
1098,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,70,0.43479999899864197
1099,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,70,0.3989599645137787
1100,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,70,0.41255998611450195
1101,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.4687199890613556
1102,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.4111199975013733
1103,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.39632004499435425
1104,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,70,0.5341600179672241
1105,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,70,0.4259199798107147
1106,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,70,0.34360000491142273
1107,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,70,0.3808799982070923
1108,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,70,0.3492000102996826
1109,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,70,0.3150399923324585
1110,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,70,0.3606400191783905
1111,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,70,0.34800001978874207
1112,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.43216001987457275
1113,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.49215999245643616
1114,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.47008001804351807
1115,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,70,0.4816800057888031
1116,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,70,0.3540000319480896
1117,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,70,0.38255998492240906
1118,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,70,0.36048001050949097
1119,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,70,0.30959999561309814
1120,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,70,0.35624003410339355
1121,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,70,0.34032002091407776
1122,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.4193599820137024
1123,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.4991200566291809
1124,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.47895997762680054
1125,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,70,0.30424001812934875
1126,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,70,0.33584001660346985
1127,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,70,0.3150400221347809
1128,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,70,0.27848002314567566
1129,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,70,0.3156000077724457
1130,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,70,0.30376002192497253
1131,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.3683200180530548
1132,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.4199199974536896
1133,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.4180000126361847
1134,vit_base_patch16_224.mae,vit_large_patch16_224.mae,70,0.5014400482177734
1135,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,70,0.48103997111320496
1136,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,70,0.3779199719429016
1137,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,70,0.3543200194835663
1138,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,70,0.37008002400398254
1139,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.4159199893474579
1140,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.3877600133419037
1141,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.38543999195098877
1142,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,70,0.6125599145889282
1143,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,70,0.4347200393676758
1144,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,70,0.41703999042510986
1145,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,70,0.4331200122833252
1146,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.5153599977493286
1147,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.46480000019073486
1148,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.454800009727478
1149,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,70,0.4313599765300751
1150,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,70,0.408160001039505
1151,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,70,0.4222399890422821
1152,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.48399999737739563
1153,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.4297599792480469
1154,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.4155200123786926
1155,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,70,0.4493599832057953
1156,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,70,0.5000799894332886
1157,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.4607199728488922
1158,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.3613600432872772
1159,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.36952000856399536
1160,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,70,0.5410400032997131
1161,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.4724799692630768
1162,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.44095999002456665
1163,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.42895999550819397
1164,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,70,0.4625600278377533
1165,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.4046400189399719
1166,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.4167200028896332
1167,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,70,0.5269599556922913
1168,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.530720055103302
1169,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,70,0.6513599157333374
1170,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,75,0.355679988861084
1171,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,75,0.33424001932144165
1172,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,75,0.3123999536037445
1173,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,75,0.39007997512817383
1174,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,75,0.44223999977111816
1175,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,75,0.4018399715423584
1176,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,75,0.40168002247810364
1177,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,75,0.3640799820423126
1178,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,75,0.3680800199508667
1179,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.4499199688434601
1180,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.40248000621795654
1181,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.4052799940109253
1182,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,75,0.47383999824523926
1183,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,75,0.4009599983692169
1184,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,75,0.3200799822807312
1185,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,75,0.36127999424934387
1186,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,75,0.33472004532814026
1187,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,75,0.3168000280857086
1188,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,75,0.3235999643802643
1189,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,75,0.3147200345993042
1190,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.3949600160121918
1191,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.4338400363922119
1192,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.4140799939632416
1193,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,75,0.45704004168510437
1194,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,75,0.35255998373031616
1195,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,75,0.3787999749183655
1196,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,75,0.34776002168655396
1197,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,75,0.30423998832702637
1198,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,75,0.30959999561309814
1199,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,75,0.3067200183868408
1200,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.3799999952316284
1201,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.476639986038208
1202,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.4330400228500366
1203,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,75,0.31488001346588135
1204,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,75,0.3540799617767334
1205,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,75,0.31696003675460815
1206,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,75,0.281279981136322
1207,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,75,0.2760799825191498
1208,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,75,0.2765600085258484
1209,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.3415200114250183
1210,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.41064000129699707
1211,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.40143999457359314
1212,vit_base_patch16_224.mae,vit_large_patch16_224.mae,75,0.501039981842041
1213,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,75,0.4675200283527374
1214,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,75,0.3731999695301056
1215,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,75,0.34327998757362366
1216,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,75,0.35183998942375183
1217,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.40672001242637634
1218,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.3805599808692932
1219,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.38127997517585754
1220,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,75,0.5928800106048584
1221,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,75,0.4134400188922882
1222,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,75,0.3988800346851349
1223,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,75,0.41119998693466187
1224,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.48184001445770264
1225,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.45152002573013306
1226,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.4634400010108948
1227,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,75,0.403359979391098
1228,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,75,0.37967997789382935
1229,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,75,0.3866399824619293
1230,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.4435199797153473
1231,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.41919997334480286
1232,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.42080003023147583
1233,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,75,0.40432000160217285
1234,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,75,0.45503997802734375
1235,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.42920002341270447
1236,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.3643200099468231
1237,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.369519978761673
1238,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,75,0.4846400022506714
1239,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.4280800223350525
1240,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.41520002484321594
1241,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.4001600444316864
1242,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,75,0.4208800196647644
1243,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.38128000497817993
1244,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.4132799804210663
1245,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,75,0.5021600127220154
1246,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.49935999512672424
1247,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,75,0.5923199653625488
1248,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,80,0.31351998448371887
1249,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,80,0.30375999212265015
1250,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,80,0.28488001227378845
1251,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,80,0.37599998712539673
1252,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,80,0.39239999651908875
1253,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,80,0.3512800335884094
1254,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,80,0.37191998958587646
1255,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,80,0.3489599823951721
1256,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,80,0.3452000021934509
1257,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.4047200083732605
1258,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.34968000650405884
1259,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.3819199800491333
1260,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,80,0.4189600348472595
1261,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,80,0.3505599796772003
1262,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,80,0.32552000880241394
1263,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,80,0.3691200017929077
1264,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,80,0.3267199695110321
1265,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,80,0.30159997940063477
1266,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,80,0.3200799822807312
1267,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,80,0.30856001377105713
1268,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.3783999979496002
1269,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.38128000497817993
1270,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.3715200126171112
1271,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,80,0.42208001017570496
1272,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,80,0.33799996972084045
1273,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,80,0.36215996742248535
1274,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,80,0.32040002942085266
1275,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,80,0.2948800027370453
1276,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,80,0.29559996724128723
1277,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,80,0.3019999563694
1278,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.3699199855327606
1279,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.3967199921607971
1280,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.38568001985549927
1281,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,80,0.3128800094127655
1282,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,80,0.33456000685691833
1283,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,80,0.29551997780799866
1284,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,80,0.2675999701023102
1285,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,80,0.25888001918792725
1286,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,80,0.26256000995635986
1287,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.33632001280784607
1288,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.3484799861907959
1289,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.34303998947143555
1290,vit_base_patch16_224.mae,vit_large_patch16_224.mae,80,0.4692799746990204
1291,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,80,0.41783997416496277
1292,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,80,0.3537600040435791
1293,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,80,0.31200000643730164
1294,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,80,0.3473599851131439
1295,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.40224000811576843
1296,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.3550400137901306
1297,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.37303999066352844
1298,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,80,0.5559200048446655
1299,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,80,0.3733600080013275
1300,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,80,0.3670400083065033
1301,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,80,0.3803200125694275
1302,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.4463199973106384
1303,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.41864001750946045
1304,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.4269599914550781
1305,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,80,0.35600003600120544
1306,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,80,0.3489599823951721
1307,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,80,0.3707199692726135
1308,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.4270400106906891
1309,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.390639990568161
1310,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.4026399850845337
1311,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,80,0.37015998363494873
1312,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,80,0.41840001940727234
1313,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.39663994312286377
1314,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.33479997515678406
1315,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.35735997557640076
1316,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,80,0.47144001722335815
1317,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,80,0.3909600079059601
1318,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,80,0.3726400136947632
1319,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,80,0.407039999961853
